Player HP,enemyCount,closestWallDistanceAvg,closestEnemyDistanceAvg,hitRate,hitRange,oneKillPerShot,moveShotRate,currentStage,WeaponType,StageTime,CommonEnemy0.8,CommonEnemy0.5,CommonEnemy0.2,Center Field0.8,Center Field0.5,Center Fieldt0.2,output(difficulty),10
58,20,15.83317,2.467052,46.94036,7.02549,4.635379,99.07049,5,0, ,0,1,0,1,0,0,8,320.6765
58,19,15.79549,2.332345,47.82282,6.944946,4.653846,99.0991,5,0, ,0,1,0,1,0,0,8,320.6765
58,19,14.92685,2.492797,48.14275,6.888593,4.630508,99.126,5,0, ,0,1,0,1,0,0,8,320.6765
58,21,15.11133,2.57972,48.30268,6.906197,4.674418,99.15134,5,0, ,0,1,0,1,0,0,8,320.6765
58,23,15.61514,2.652928,48.96836,7.104184,4.717533,99.17469,5,0, ,0,1,0,1,0,0,8,320.6765
58,20,15.17206,2.922725,49.83278,7.000427,4.677116,99.19732,5,0, ,0,1,0,1,0,0,8,320.6765
58,23,14.8575,3.405899,49.9349,7.024117,4.710769,99.21875,5,0, ,0,1,0,1,0,0,8,320.6765
58,24,15.21137,3.655233,50.0317,7.004103,4.731928,99.17565,5,0, ,0,1,0,1,0,0,8,320.6765
50.5,26,14.93639,3.704213,50.83488,6.866901,4.749262,99.19604,5,0, ,0,1,0,1,0,0,8,320.6765
50.5,27,14.20068,3.992513,51.74909,6.816211,4.763006,99.21593,5,0, ,0,1,0,1,0,0,8,320.6765
50.5,22,10.53744,0,52.53239,6.837805,4.743017,99.2344,6,0, ,0,1,0,1,0,0,8,320.6765
50.5,20,10.24133,0,53.10145,6.814457,4.674797,99.24638,6,1, ,0,1,0,1,0,0,8,320.6765
50.5,19,9.744508,0,53.18287,6.801065,4.559367,99.24769,6,1, ,0,1,0,1,0,0,8,320.6765
50.5,21,8.809464,0,53.237,6.793882,4.481865,99.24855,6,1, ,0,1,0,1,0,0,8,320.6765
50.5,24,8.127941,0,53.31795,6.782722,4.420918,99.24986,6,1, ,0,1,0,1,0,0,8,320.6765
50.5,24,9.069034,0,53.42939,6.768924,4.326684,99.25072,6,1, ,0,1,0,1,0,0,8,320.6765
50.5,26,10.53995,0,53.50978,6.756287,4.259804,99.25201,6,1, ,0,1,0,1,0,0,8,320.6765
50.5,27,10.72695,0.07049022,53.56322,6.747424,4.182693,99.25288,6,1, ,0,1,0,1,0,0,8,320.6765
50.5,31,10.85394,0.7403036,53.64314,6.735741,4.140142,99.25416,6,1, ,0,1,0,1,0,0,8,320.6765
50.5,31,11.51817,0.968409,53.69627,6.726527,4.058139,99.25501,6,1, ,0,1,0,1,0,0,8,320.6765
50.5,28,11.93712,1.343797,54.35521,6.692972,3.988688,99.2647,6,0, ,0,1,0,1,0,0,8,320.6765
50.5,26,11.87676,1.440624,55.25443,6.64443,3.975718,99.28097,6,0, ,0,1,0,1,0,0,8,320.6765
50.5,26,12.4909,1.345281,55.6277,6.610873,4,99.29653,6,0, ,0,1,0,1,0,0,8,320.6765
50.5,28,12.48823,1.432137,56.22022,6.61521,4.010661,99.31181,6,0, ,0,1,0,1,0,0,8,320.6765
50.5,29,12.2591,1.761998,56.60964,6.616743,4.025157,99.32607,6,0, ,0,1,0,1,0,0,8,320.6765
50.5,29,11.8295,2.356717,57.03403,6.682692,4.04321,99.33977,6,0, ,0,1,0,1,0,0,8,320.6765
42.5,32,11.73709,2.907488,57.36318,6.671977,4.065041,99.35323,6,0, ,0,1,0,1,0,0,8,320.6765
42.5,30,17.50834,0,57.80488,6.733056,4.083832,99.36585,7,0, ,0,1,0,1,0,0,8,320.6765
42.5,29,14.77812,0,58.10617,6.739847,4.088063,99.37829,7,0, ,0,1,0,1,0,0,8,320.6765
42.5,32,13.08272,0,58.28249,6.723547,4.104247,99.38996,7,0, ,0,1,0,1,0,0,8,320.6765
42.5,33,14.70883,1.454336,58.60957,6.73991,4.127377,99.40147,7,0, ,0,1,0,1,0,0,8,320.6765
42.5,32,14.39211,1.692875,58.95118,6.705719,4.110075,99.4123,7,0, ,0,1,0,1,0,0,8,320.6765
34,33,14.21183,2.340326,59.38748,6.685562,4.137867,99.42299,7,0, ,0,1,0,1,0,0,8,320.6765
34,28,15.06035,2.48101,59.7807,6.651892,4.078712,99.42982,7,1, ,0,1,0,1,0,0,8,320.6765
34,25,14.98415,2.16786,59.83355,6.642989,3.998249,99.43057,7,1, ,0,1,0,1,0,0,8,320.6765
34,31,15.41946,1.925024,59.86871,6.637323,3.980836,99.43108,7,1, ,0,1,0,1,0,0,8,320.6765
34,34,14.93725,1.957954,60.18198,6.612874,3.956971,99.43674,7,0, ,0,1,0,1,0,0,8,320.6765
34,35,15.17178,2.456577,60.94549,6.575218,3.977929,99.44633,7,0, ,0,1,0,1,0,0,8,320.6765
34,35,15.29689,2.653208,61.36459,6.540848,3.991639,99.45584,7,0, ,0,1,0,1,0,0,8,320.6765
34,35,14.6678,3.070637,61.79498,6.511546,3.991776,99.4648,7,0, ,0,1,0,1,0,0,8,320.6765
34,36,14.79613,3.598861,62.30769,6.550163,3.993506,99.47369,7,0, ,0,1,0,1,0,0,8,320.6765
34,41,14.73041,4.012619,62.48506,6.567972,4.024194,99.48228,7,0, ,0,1,0,1,0,0,8,320.6765
34,40,14.25861,4.329156,63.19091,6.528073,4.042857,99.49039,7,0, ,0,1,0,1,0,0,8,320.6765
34,39,13.74999,4.537985,63.83635,6.523596,4.031201,99.49827,7,0, ,0,1,0,1,0,0,8,320.6765
34,33,13.51323,4.690212,64.31014,6.515225,4.009146,99.50589,7,0, ,0,1,0,1,0,0,8,320.6765
34,35,13.33402,4.90388,64.39536,6.53226,4.016591,99.51329,7,0, ,0,1,0,1,0,0,8,320.6765
34,32,18.96837,0,64.89676,6.497527,4.020772,99.52065,8,0, ,0,1,0,1,0,0,8,320.6765
34,34,15.25751,0.05557653,65.11628,6.463677,4.033774,99.52762,8,0, ,0,1,0,1,0,0,8,320.6765
34,39,14.82173,2.746868,65.16291,6.508219,4.061224,99.53455,8,0, ,0,1,0,1,0,0,8,320.6765
34,37,15.79194,3.097301,65.65371,6.519946,4.060258,99.54064,8,1, ,0,1,0,1,0,0,8,320.6765
34,36,14.62674,2.531001,65.67796,6.515808,4,99.54096,8,1, ,0,1,0,1,0,0,8,320.6765
34,29,14.19446,2.173836,65.71429,6.51003,3.915746,99.54144,8,1, ,0,1,0,1,0,0,8,320.6765
25,26,14.76321,1.85763,65.73846,6.506738,3.849389,99.54177,8,1, ,0,1,0,1,0,0,8,320.6765
16,31,15.53848,1.621588,65.78027,6.488545,3.849057,99.54514,8,0, ,0,1,0,1,0,0,8,320.6765
7,34,16.01114,1.438834,65.94203,6.459246,3.86631,99.55141,8,0, ,0,1,0,1,0,0,8,320.6765
7,35,15.3127,1.641861,66.23553,6.450191,3.879789,99.55753,8,0, ,0,1,0,1,0,0,8,320.6765
7,36,14.71075,1.624191,66.45399,6.469612,3.887582,99.56347,8,0, ,0,1,0,1,0,0,8,320.6765
7,37,14.0343,2.272866,66.6004,6.436318,3.891473,99.56925,8,0, ,0,1,0,1,0,0,8,320.6765
7,41,14.08138,2.863869,66.75384,6.45177,3.920411,99.57503,8,0, ,0,1,0,1,0,0,8,320.6765
7,46,14.23777,3.261187,66.96774,6.450502,3.951531,99.58064,8,0, ,0,1,0,1,0,0,8,320.6765
7,45,14.00622,3.590655,67.35669,6.448868,3.944654,99.58598,8,0, ,0,1,0,1,0,0,8,320.6765
7,44,13.66656,3.605151,67.68312,6.414626,3.942857,99.59132,8,0, ,0,1,0,1,0,0,8,320.6765
7,48,13.7488,3.612289,67.49457,6.43435,3.970407,99.5964,8,0, ,0,1,0,1,0,0,8,320.6765
100,3,24.89184,8.195701,0,0,0,0,1,0, ,0,1,0,0,1,0,7,259.9012
100,4,22.25859,6.683977,26.66667,8.568702,9.333333,96.66666,1,0, ,0,1,0,0,1,0,7,259.9012
100,6,20.51429,7.798812,26.66667,8.27546,7.6,97.77778,1,0, ,0,1,0,0,1,0,7,259.9012
100,7,19.36357,7.843012,22.5,7.934851,8.25,97.5,1,0, ,0,1,0,0,1,0,7,259.9012
100,7,18.74181,7.537466,20.86956,7.462475,8.5,97.3913,1,0, ,0,1,0,0,1,0,7,259.9012
100,7,18.79674,7.485157,23.40425,7.846188,8.6875,96.4539,1,0, ,0,1,0,0,1,0,7,259.9012
100,7,14.72691,0,24.5509,9.035009,8.05,97.00599,2,0, ,0,1,0,0,1,0,7,259.9012
100,8,12.13844,5.096898,26.42487,9.725251,7.52,93.78239,2,0, ,0,1,0,0,1,0,7,259.9012
100,8,12.57944,6.029362,27.39131,10.02423,7.387097,93.91304,2,0, ,0,1,0,0,1,0,7,259.9012
100,10,13.5986,5.999011,27.71535,9.786954,7.428571,94.75655,2,0, ,0,1,0,0,1,0,7,259.9012
100,10,12.94302,5.749054,27.21311,9.606839,7.170732,95.40984,2,0, ,0,1,0,0,1,0,7,259.9012
100,12,13.75002,6.282279,27.2997,9.712417,7.377778,95.8457,2,0, ,0,1,0,0,1,0,7,259.9012
100,14,13.35801,6.369139,26.47059,9.406306,7.612245,95.9893,2,0, ,0,1,0,0,1,0,7,259.9012
100,13,13.41523,6.124816,27.46988,8.835461,7.357143,96.38554,2,0, ,0,1,0,0,1,0,7,259.9012
100,11,12.91812,0,28.57143,8.605702,7.078125,96.7033,3,0, ,0,1,0,0,1,0,7,259.9012
100,9,13.06123,0,29.43548,8.19771,6.847222,96.97581,3,0, ,0,1,0,0,1,0,7,259.9012
100,8,12.1591,0,31.0987,8.481345,6.7,97.2067,3,0, ,0,1,0,0,1,0,7,259.9012
100,9,14.15485,0,31.30435,8.421144,6.528736,97.3913,3,0, ,0,1,0,0,1,0,7,259.9012
100,11,12.7847,0,32.11314,8.231922,6.48913,97.17138,3,0, ,0,1,0,0,1,0,7,259.9012
100,11,11.97313,0,32.6053,7.940986,6.474748,97.19189,3,0, ,0,1,0,0,1,0,7,259.9012
100,13,11.40727,0,32.55132,8.013619,6.519231,97.3607,3,0, ,0,1,0,0,1,0,7,259.9012
100,12,11.31332,0.0916121,33.3795,7.909636,6.410714,97.50692,3,0, ,0,1,0,0,1,0,7,259.9012
100,13,10.99232,0.3486212,33.7766,7.781547,6.372881,97.60638,3,1, ,0,1,0,0,1,0,7,259.9012
100,13,10.91447,0.7128749,34.03973,7.718952,5.992064,97.61589,3,1, ,0,1,0,0,1,0,7,259.9012
100,13,10.69525,0.7268411,34.214,7.682943,5.69173,97.62219,3,1, ,0,1,0,0,1,0,7,259.9012
100,11,14.40241,0,34.47369,7.619317,5.390071,97.63158,4,1, ,0,1,0,0,1,0,7,259.9012
100,15,18.21429,0.639729,34.64567,7.58672,5.255172,97.63779,4,1, ,0,1,0,0,1,0,7,259.9012
100,16,19.06069,4.666214,34.90196,7.529634,5.032895,97.64706,4,1, ,0,1,0,0,1,0,7,259.9012
100,18,16.53847,5.353343,35.07171,7.495776,4.85443,97.65319,4,1, ,0,1,0,0,1,0,7,259.9012
100,21,15.35054,5.731071,35.32468,7.440271,4.723927,97.66234,4,1, ,0,1,0,0,1,0,7,259.9012
100,18,13.73675,5.569903,35.49223,7.398521,4.436781,97.66839,4,1, ,0,1,0,0,1,0,7,259.9012
100,20,12.91635,5.358394,35.6129,7.361559,4.305555,97.67742,4,1, ,0,1,0,0,1,0,7,259.9012
93,20,13.43345,5.105241,35.77864,7.326098,4.15508,97.6834,4,1, ,0,1,0,0,1,0,7,259.9012
93,16,14.12791,4.901201,36.02564,7.274374,3.919598,97.69231,4,1, ,0,1,0,0,1,0,7,259.9012
93,20,14.60883,4.623863,36.18926,7.243065,3.852217,97.69821,4,1, ,0,1,0,0,1,0,7,259.9012
93,20,15.38477,4.456297,36.30573,7.201007,3.71564,97.70701,4,1, ,0,1,0,0,1,0,7,259.9012
93,17,15.79897,4.520571,36.59466,7.153674,3.545045,97.71283,4,1, ,0,1,0,0,1,0,7,259.9012
93,23,15.28538,4.740184,36.66245,7.123259,3.522321,97.7244,4,0, ,0,1,0,0,1,0,7,259.9012
93,17,6.274232,0,39.35018,7.106376,3.493671,97.83394,5,0, ,0,1,0,0,1,0,7,259.9012
93,17,7.878494,0,40.75775,6.949306,3.55102,97.93341,5,0, ,0,1,0,0,1,0,7,259.9012
93,19,8.219878,0,41.22807,6.947242,3.603175,97.91667,5,0, ,0,1,0,0,1,0,7,259.9012
93,19,10.97212,0,42.64706,7.09128,3.64751,98.0042,5,0, ,0,1,0,0,1,0,7,259.9012
93,21,12.89742,0,43.20242,7.039124,3.689139,97.8852,5,0, ,0,1,0,0,1,0,7,259.9012
93,23,13.20215,0.08150306,44.03941,6.941227,3.70438,97.93103,5,1, ,0,1,0,0,1,0,7,259.9012
93,24,12.49649,1.1366,44.14946,6.922789,3.619217,97.9351,5,1, ,0,1,0,0,1,0,7,259.9012
93,24,12.01931,1.703071,44.31372,6.896666,3.517241,97.94118,5,1, ,0,1,0,0,1,0,7,259.9012
93,28,11.06551,2.214447,44.57364,6.884314,3.486395,97.96512,5,0, ,0,1,0,0,1,0,7,259.9012
93,32,11.04109,2.524719,45.85275,6.818918,3.521739,98.04287,5,0, ,0,1,0,0,1,0,7,259.9012
93,34,11.8676,2.695384,46.45103,6.700596,3.632787,98.11321,5,0, ,0,1,0,0,1,0,7,259.9012
93,39,12.86786,2.846174,46.70711,6.643179,3.724919,98.18024,5,0, ,0,1,0,0,1,0,7,259.9012
93,27,13.55724,2.955501,48.69419,6.512055,3.607903,98.23083,5,1, ,0,1,0,0,1,0,7,259.9012
93,20,14.01331,2.870569,48.78049,6.499488,3.446377,98.23381,5,1, ,0,1,0,0,1,0,7,259.9012
93,16,14.43754,2.675731,48.9094,6.47707,3.338936,98.23825,5,1, ,0,1,0,0,1,0,7,259.9012
78,15,15.46249,0,48.99498,6.462248,3.271233,98.2412,6,0, ,0,1,0,0,1,0,7,259.9012
78,16,13.64236,0,49.83792,6.3379,3.30563,98.29822,6,0, ,0,1,0,0,1,0,7,259.9012
78,19,14.24292,0.4788213,50.35294,6.345263,3.3562,98.35294,6,0, ,0,1,0,0,1,0,7,259.9012
78,20,14.67341,1.255135,50.79848,6.563344,3.382429,98.40305,6,0, ,0,1,0,0,1,0,7,259.9012
62,22,13.13438,2.026398,51.25369,6.44006,3.439086,98.45132,6,0, ,0,1,0,0,1,0,7,259.9012
62,19,12.88803,2.812693,52.29226,6.424067,3.433497,98.4957,6,0, ,0,1,0,0,1,0,7,259.9012
62,19,12.0596,3.001651,52.50697,6.402732,3.448193,98.53761,6,0, ,0,1,0,0,1,0,7,259.9012
62,19,11.56756,3.085613,53.28368,6.415363,3.476415,98.57819,6,0, ,0,1,0,0,1,0,7,259.9012
62,20,11.48901,3.090339,53.86152,6.401105,3.476852,98.60187,6,1, ,0,1,0,0,1,0,7,259.9012
62,17,10.86131,3.17705,53.95349,6.38787,3.38964,98.60465,6,1, ,0,1,0,0,1,0,7,259.9012
62,24,10.29655,3.077738,54.0146,6.378833,3.378924,98.60651,6,1, ,0,1,0,0,1,0,7,259.9012
62,29,10.2432,3.085252,54.10596,6.360901,3.355556,98.60927,6,1, ,0,1,0,0,1,0,7,259.9012
46,29,10.10099,3.008763,54.48592,6.296062,3.32244,98.62476,6,0, ,0,1,0,0,1,0,7,259.9012
46,31,10.10718,3.066472,55.45629,6.203516,3.351931,98.65986,6,0, ,0,1,0,0,1,0,7,259.9012
46,32,9.709991,3.189051,56.19166,6.241079,3.383966,98.69321,6,0, ,0,1,0,0,1,0,7,259.9012
46,32,9.640752,3.148827,56.34487,6.189902,3.391304,98.72495,6,0, ,0,1,0,0,1,0,7,259.9012
46,36,9.536897,3.2302,56.69431,6.271757,3.45082,98.75593,6,0, ,0,1,0,0,1,0,7,259.9012
46,32,15.07721,0,57.46528,6.285407,3.452906,98.78472,7,0, ,0,1,0,0,1,0,7,259.9012
46,34,16.69944,0,57.46606,6.250476,3.486166,98.81222,7,0, ,0,1,0,0,1,0,7,259.9012
46,25,16.12979,0,58.02469,6.229468,3.394286,98.82155,7,1, ,0,1,0,0,1,0,7,259.9012
37.5,27,16.8709,0,58.09524,6.221672,3.355263,98.82353,7,1, ,0,1,0,0,1,0,7,259.9012
20.5,26,15.03162,0,58.14214,6.213803,3.297048,98.82484,7,1, ,0,1,0,0,1,0,7,259.9012
20.5,33,14.17312,0,58.6396,6.202124,3.345588,98.84805,7,0, ,0,1,0,0,1,0,7,259.9012
20.5,29,12.69494,0,59.36662,6.199988,3.336918,98.71175,7,0, ,0,1,0,0,1,0,7,259.9012
20.5,31,12.26081,0,59.5063,6.152144,3.364602,98.73949,7,0, ,0,1,0,0,1,0,7,259.9012
20.5,33,12.24145,0,60.13374,6.130749,3.38986,98.76543,7,0, ,0,1,0,0,1,0,7,259.9012
20.5,29,13.12231,0,60.9375,6.087765,3.380546,98.79032,7,0, ,0,1,0,0,1,0,7,259.9012
20.5,29,13.70134,0,61.26482,6.052089,3.388235,98.81423,7,0, ,0,1,0,0,1,0,7,259.9012
20.5,30,13.93103,0,61.8217,5.976273,3.411277,98.83721,7,0, ,0,1,0,0,1,0,7,259.9012
20.5,31,14.08284,0,62.32779,5.993901,3.436989,98.85986,7,0, ,0,1,0,0,1,0,7,259.9012
3.5,34,14.36522,0,62.70396,5.974017,3.470874,98.88112,7,0, ,0,1,0,0,1,0,7,259.9012
3.5,35,14.61428,0,63.35773,5.901244,3.488818,98.90211,7,0, ,0,1,0,0,1,0,7,259.9012
3.5,41,14.60266,0.2625524,63.34232,5.895546,3.523052,98.92184,7,0, ,0,1,0,0,1,0,7,259.9012
100,3,23.89278,9.639935,0,0,0,0,1,0, ,0,1,0,0,0,1,7,249.9364
100,4,21.89998,8.27183,21.42857,7.646595,9,82.14286,1,0, ,0,1,0,0,0,1,7,249.9364
100,3,21.5195,7.487386,23.18841,9.262617,8.375,62.31884,1,0, ,0,1,0,0,0,1,7,249.9364
100,5,21.08754,7.34553,20.20202,8.00729,9.4,73.73737,1,0, ,0,1,0,0,0,1,7,249.9364
100,5,19.926,7.531236,24.36975,9.534858,8.357142,76.47059,1,0, ,0,1,0,0,0,1,7,249.9364
100,5,18.77985,7.440863,25.71429,8.854176,7.722222,78.57143,1,0, ,0,1,0,0,0,1,7,249.9364
100,6,14.9979,0,24.1573,8.376582,8.095238,83.14606,2,0, ,0,1,0,0,0,1,7,249.9364
100,5,18.71436,0.6883742,26.0274,8.024173,7.535714,86.30137,2,0, ,0,1,0,0,0,1,7,249.9364
100,7,18.571,1.529225,25.78125,8.901147,7.96875,87.89063,2,0, ,0,1,0,0,0,1,7,249.9364
100,6,18.99854,3.102865,27.30375,8.947435,7.512821,89.41979,2,0, ,0,1,0,0,0,1,7,249.9364
100,8,18.67512,4.345641,26.46154,8.692074,7.511628,89.84615,2,0, ,0,1,0,0,0,1,7,249.9364
100,8,19.08145,4.726639,27.14681,8.402181,7.285714,90.85873,2,0, ,0,1,0,0,0,1,7,249.9364
100,10,19.15202,4.631959,26.68329,8.144767,7.509434,91.77057,2,0, ,0,1,0,0,0,1,7,249.9364
100,7,17.88438,5.006118,28.28054,8.290682,7.112903,92.30769,2,0, ,0,1,0,0,0,1,7,249.9364
100,8,14.56886,0,28.63158,8.124963,7.044776,92.84211,3,0, ,0,1,0,0,0,1,7,249.9364
100,7,15.44115,0,28.86598,8.005078,6.554054,92.98969,3,1, ,0,1,0,0,0,1,7,249.9364
100,12,14.56584,3.691901,29.01235,7.972959,6.394737,93.00411,3,1, ,0,1,0,0,0,1,7,249.9364
100,19,13.2963,3.669314,29.15811,7.93932,6.324676,93.01848,3,1, ,0,1,0,0,0,1,7,249.9364
100,20,13.46366,3.139257,28.82353,7.778197,6.012048,93.33334,3,0, ,0,1,0,0,0,1,7,249.9364
100,23,14.96875,2.841839,29.32605,7.470198,6.229885,93.80692,3,0, ,0,1,0,0,0,1,7,249.9364
100,18,15.45989,2.978315,32.37288,7.302484,5.939394,94.23729,3,0, ,0,1,0,0,0,1,7,249.9364
100,20,16.57101,3.174318,32.53968,7.04435,6.048077,94.60317,3,0, ,0,1,0,0,0,1,7,249.9364
100,19,16.78159,3.267699,33.68107,7.089331,5.946429,94.93294,3,0, ,0,1,0,0,0,1,7,249.9364
93.5,11,16.96832,3.29518,35.2518,6.808575,5.429688,94.82014,3,1, ,0,1,0,0,0,1,7,249.9364
93.5,12,17.08125,3.553032,35.43759,6.772643,5.201492,94.83501,3,1, ,0,1,0,0,0,1,7,249.9364
93.5,12,17.79167,3.425914,35.57143,6.740727,5,94.85715,4,1, ,0,1,0,0,0,1,7,249.9364
80.5,16,16.72829,2.017234,35.67493,6.683646,4.986111,95.04132,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,17,19.11772,2.298404,35.77023,6.548347,5.072848,95.30026,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,16,20.29513,2.25689,36.80297,6.393503,5.00625,95.53903,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,16,20.68966,2.224356,37.54427,6.182512,5.029762,95.7497,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,16,21.01144,2.504269,37.9661,6.08344,4.948864,95.93221,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,13,19.47107,2.617496,38.98488,6.088507,4.930108,96.11231,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,12,18.50844,2.34913,39.75155,6.04446,4.933333,96.27329,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,14,18.09282,2.399723,39.32473,5.966215,4.995025,96.42503,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,12,18.39812,2.276835,40.11461,5.818892,4.962085,96.56161,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,14,18.14498,2.244935,40.16544,5.901183,4.981567,96.69118,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,14,17.4705,2.45463,40.65545,5.976632,5.008889,96.72276,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,13,17.29334,2.466119,40.97519,5.983623,4.995727,96.83491,4,0, ,0,1,0,0,0,1,7,249.9364
80.5,15,21.90308,0.8247685,40.87894,5.962176,5,96.93201,5,0, ,0,1,0,0,0,1,7,249.9364
80.5,15,23.40986,4.356525,41.13873,5.895019,5.024292,97.03288,5,0, ,0,1,0,0,0,1,7,249.9364
80.5,19,21.09797,4.511582,41.45963,5.978319,5.079365,97.12733,5,0, ,0,1,0,0,0,1,7,249.9364
73,23,20.16807,5.020113,41.63512,6.046238,5.132296,97.12339,5,0, ,0,1,0,0,0,1,7,249.9364
73,21,19.56785,4.510623,42.87812,5.945831,5.089888,97.20998,5,0, ,0,1,0,0,0,1,7,249.9364
73,20,19.1423,4.154117,44.07988,5.804576,5.050541,97.28959,5,0, ,0,1,0,0,0,1,7,249.9364
73,20,19.87325,3.919496,44.97575,5.7197,5.038597,97.36659,5,0, ,0,1,0,0,0,1,7,249.9364
73,22,19.84065,3.766909,45.92043,5.683076,5.075343,97.43763,5,0, ,0,1,0,0,0,1,7,249.9364
73,20,19.34424,3.685481,46.74984,5.649086,5.036424,97.50493,5,0, ,0,1,0,0,0,1,7,249.9364
73,21,19.24098,3.599059,46.93095,5.60339,5.035484,97.57033,5,0, ,0,1,0,0,0,1,7,249.9364
73,20,18.90097,3.68398,47.75561,5.556224,5.018809,97.63092,5,0, ,0,1,0,0,0,1,7,249.9364
73,17,18.68993,3.690192,48.90511,5.524168,4.963746,97.68856,5,0, ,0,1,0,0,0,1,7,249.9364
73,21,18.4736,3.83321,48.90208,5.492844,5.02388,97.7448,5,0, ,0,1,0,0,0,1,7,249.9364
73,24,18.46842,3.80196,49.27536,5.482674,5.041056,97.7971,5,0, ,0,1,0,0,0,1,7,249.9364
73,24,18.27772,3.929519,50,5.581491,5.037249,97.84824,5,0, ,0,1,0,0,0,1,7,249.9364
73,16,18.78389,0,50.6995,5.56776,4.909341,97.87354,6,1, ,0,1,0,0,0,1,7,249.9364
57,16,18.13415,0,50.75461,5.560828,4.796247,97.87591,6,1, ,0,1,0,0,0,1,7,249.9364
49,18,15.67568,0,50.78125,5.554209,4.713158,97.87946,6,1, ,0,1,0,0,0,1,7,249.9364
41,23,14.63585,0,50.85118,5.532768,4.71875,97.91324,6,0, ,0,1,0,0,0,1,7,249.9364
41,24,14.42966,0.3029938,51.61117,5.509841,4.744898,97.95918,6,0, ,0,1,0,0,0,1,7,249.9364
41,28,14.67042,1.234527,51.84017,5.628722,4.775819,98.00211,6,0, ,0,1,0,0,0,1,7,249.9364
33,28,14.39883,2.186959,52.49614,5.64448,4.763547,98.04427,6,0, ,0,1,0,0,0,1,7,249.9364
33,28,14.87329,2.784014,52.6475,5.605587,4.773494,98.08371,6,0, ,0,1,0,0,0,1,7,249.9364
17,30,15.1145,3.479197,53.11265,5.621254,4.78436,98.12253,6,0, ,0,1,0,0,0,1,7,249.9364
17,32,15.31491,3.939349,53.29457,5.618459,4.776224,98.15891,6,0, ,0,1,0,0,0,1,7,249.9364
17,30,14.99686,4.234242,53.94487,5.671116,4.781818,98.19392,6,0, ,0,1,0,0,0,1,7,249.9364
17,27,14.7061,4.334249,54.66418,5.649578,4.743363,98.22762,6,0, ,0,1,0,0,0,1,7,249.9364
17,27,14.41439,4.409044,55.21978,5.621186,4.731019,98.26008,6,0, ,0,1,0,0,0,1,7,249.9364
17,29,14.74405,4.495465,55.5955,5.588955,4.745727,98.29214,6,0, ,0,1,0,0,0,1,7,249.9364
17,30,14.543,4.595833,55.67329,5.595202,4.752101,98.3223,6,0, ,0,1,0,0,0,1,7,249.9364
17,31,14.87524,4.701032,56.07112,5.588158,4.760331,98.35212,6,0, ,0,1,0,0,0,1,7,249.9364
17,31,15.40702,4.792331,56.47911,5.584292,4.742393,98.38022,6,0, ,0,1,0,0,0,1,7,249.9364
17,30,23.11709,0,56.66387,5.556026,4.758483,98.40738,7,0, ,0,1,0,0,0,1,7,249.9364
17,22,20.08482,0,56.9404,5.55125,4.631274,98.41601,7,1, ,0,1,0,0,0,1,7,249.9364
9,18,19.50863,0,57.0358,5.54129,4.515038,98.41798,7,1, ,0,1,0,0,0,1,7,249.9364
9,21,18.53209,0,57.07155,5.536416,4.468401,98.4193,7,1, ,0,1,0,0,0,1,7,249.9364
9,25,18.90008,0,57.37101,5.523338,4.493554,98.40295,7,0, ,0,1,0,0,0,1,7,249.9364
9,27,17.36379,0,57.7357,5.501972,4.507273,98.42869,7,0, ,0,1,0,0,0,1,7,249.9364
9,29,16.26472,0,57.96986,5.504433,4.505376,98.45361,7,0, ,0,1,0,0,0,1,7,249.9364
0.5,29,15.49016,0,58.39188,5.497263,4.5097,98.47775,7,0, ,0,1,0,0,0,1,7,249.9364
0.5,31,14.9748,0,58.89359,5.475493,4.519164,98.50173,7,0, ,0,1,0,0,0,1,7,249.9364
0.5,36,15.25409,0.5791474,59.25085,5.506424,4.56304,98.52441,7,0, ,0,1,0,0,0,1,7,249.9364
0.5,39,15.22886,1.338468,59.50075,5.493298,4.586325,98.54694,7,0, ,0,1,0,0,0,1,7,249.9364
0.5,45,15.58741,1.974076,59.36123,5.518013,4.629251,98.56828,7,0, ,0,1,0,0,0,1,7,249.9364
0.5,49,15.33058,2.306371,59.42134,5.602313,4.64081,98.58951,7,0, ,0,1,0,0,0,1,7,249.9364
100,3,26.56133,12.29428,0,0,0,0,1,0, ,0,0,1,1,0,0,6,206.3188
100,5,24.22939,13.34131,11.11111,7.944333,17,97.22222,1,0, ,0,0,1,1,0,0,6,206.3188
100,6,20.40509,11.25374,19.67213,6.634831,11.8,98.36066,1,0, ,0,0,1,1,0,0,6,206.3188
100,9,19.86678,11.17142,18.84058,6.376626,10.33333,98.55073,1,0, ,0,0,1,1,0,0,6,206.3188
